,amazon_index,filename,title,author,category_id,category,meta
6251,1573442100,1573442100.jpg,Lesbian Pulp Fiction: The Sexually Intrepid World of Lesbian Paperback Novels 1950-1965,,22,Romance,"{'ISBN-13': '9781573442107', 'Title': 'Lesbian Pulp Fiction - The Sexually Intrepid World Of Lesbian Paperback Novels, 1950-1965', 'Authors': ['Katherine V. Forrest'], 'Publisher': '', 'Year': '2005', 'Language': 'en'}"
6252,1573447536,1573447536.jpg,Best Gay Erotica 2012,,22,Romance,"{'ISBN-13': '9781573447676', 'Title': 'Best Gay Erotica 2012', 'Authors': ['Richard Labonté'], 'Publisher': 'Simon and Schuster', 'Year': '2011', 'Language': 'en'}"
6253,1573448168,1573448168.jpg,Straight Guys: Gay Erotic Fantasies,,22,Romance,"{'ISBN-13': '9781573448161', 'Title': 'Straight Guys - Gay Erotic Fantasies', 'Authors': ['Shane Allison'], 'Publisher': 'Cleis Press', 'Year': '2012', 'Language': 'en'}"
6254,312948425,0312948425.jpg,Rescue Me,Cherry Adair,22,Romance,"{'ISBN-13': '9780062069122', 'Title': 'Rescue Me', 'Authors': ['Rachel Gibson'], 'Publisher': 'Avon', 'Year': '2012', 'Language': 'en'}"
6255,1573447854,1573447854.jpg,Say Please: Lesbian BDSM Erotica,,22,Romance,"{'ISBN-13': '9781573447850', 'Title': 'Say Please - Lesbian BDSM Erotica', 'Authors': ['Sinclair Sexsmith'], 'Publisher': 'Cleis Press', 'Year': '2012', 'Language': 'en'}"
6256,1573449245,1573449245.jpg,Twice the Pleasure: Bisexual Women's Erotica,,22,Romance,"{'ISBN-13': '9781573449243', 'Title': ""Twice The Pleasure - Bisexual Women's Erotica"", 'Authors': ['Rachel Kramer Bussel'], 'Publisher': 'Cleis Press', 'Year': '2013', 'Language': 'en'}"
6257,804841705,0804841705.jpg,The Golden Lotus Volume 1: Jin Ping Mei (Tuttle Classics),Lanling Xiaoxiaosheng,22,Romance,"{'ISBN-13': '9780804847766', 'Title': 'Golden Lotus Volume 1 - Jin Ping Mei', 'Authors': ['Lanling Xiaoxiaosheng'], 'Publisher': 'Tuttle Publishing', 'Year': '2016', 'Language': 'en'}"
6258,1627780890,1627780890.jpg,Best Bondage Erotica 2015,,22,Romance,"{'ISBN-13': '9781627780896', 'Title': 'Best Bondage Erotica 2015', 'Authors': ['Rachel Kramer Bussel'], 'Publisher': 'Cleis Press', 'Year': '2015', 'Language': 'en'}"
6259,1602820511,1602820511.jpg,Sistine Heresy,Justine Saracen,22,Romance,"{'ISBN-13': '9781602820517', 'Title': 'Sistine Heresy', 'Authors': ['Justine Saracen'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
6260,1573444081,1573444081.jpg,Smooth: Erotic Stories for Women,,22,Romance,"{'ISBN-13': '9781573444088', 'Title': 'Smooth - Erotic Stories For Women', 'Authors': ['Rachel Kramer Bussel'], 'Publisher': 'Cleis Press', 'Year': '2010', 'Language': 'en'}"
6261,155245259X,155245259X.jpg,Maidenhead,Tamara Faith Berger,22,Romance,"{'ISBN-13': '9780850337303', 'Title': 'Maidenhead - A Pictorial History', 'Authors': ['Luke Over'], 'Publisher': 'Pictorial History Series', 'Year': '1990', 'Language': 'en'}"
6262,1627780696,1627780696.jpg,When She Was Good: Best Lesbian Erotica,,22,Romance,"{'ISBN-13': '9781627780698', 'Title': 'When She Was Good - Best Lesbian Erotica', 'Authors': ['Ali Liebegott'], 'Publisher': 'Cleis Press', 'Year': '2014', 'Language': 'en'}"
6263,312252676,0312252676.jpg,Pulp Friction: Uncovering the Golden Age of Gay Male Pulps,Michael Bronski,22,Romance,"{'ISBN-13': '9780312252670', 'Title': 'Pulp Friction - Uncovering The Golden Age Of Gay Male Pulps', 'Authors': ['Michael Bronski'], 'Publisher': 'Macmillan', 'Year': '2003', 'Language': 'en'}"
6264,306821990,0306821990.jpg,Fifty Shames of Earl Grey: A Parody,Fanny Merkin,22,Romance,"{'ISBN-13': '9780306821998', 'Title': 'Fifty Shames Of Earl Grey - A Parody', 'Authors': ['Fanny Merkin'], 'Publisher': 'Da Capo Press', 'Year': '2012', 'Language': 'en'}"
6265,1497648459,1497648459.jpg,Nomads of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781617569944', 'Title': 'Nomads Of Gor - Special Edition', 'Authors': ['John Norman'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
6266,B00CD8KOTE,B00CD8KOTE.jpg,"Try Me, Tempt Me, Take Me: One Night with Sole Regret Anthology Series #1",Olivia Cunning,22,Romance,"{'ISBN-13': '9781939276018', 'Title': 'Try Me, Tempt Me, Take Me - One Night With Sole Regret Anthology', 'Authors': ['Olivia Cunning'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
6267,804841713,0804841713.jpg,The Golden Lotus Volume 2: Jin Ping Mei (Tuttle Classics),Lanling Xiaoxiaosheng,22,Romance,"{'ISBN-13': '9780804850452', 'Title': 'The Golden Lotus Volume 2 - Jin Ping Mei', 'Authors': ['Lanling Xiaoxiaosheng'], 'Publisher': 'Tuttle Publishing', 'Year': '2018', 'Language': 'en'}"
6268,312359799,0312359799.jpg,Real Men Do It Better,Lora Leigh,22,Romance,"{'ISBN-13': '9780312359799', 'Title': 'Real Men Do It Better', 'Authors': ['Lora Leigh', 'Susan Donovan', 'Lori Wilde', 'Carrie Alexander'], 'Publisher': 'Macmillan', 'Year': '2007', 'Language': 'en'}"
6269,1573443255,1573443255.jpg,Backdraft: Fireman Erotica,,22,Romance,"{'ISBN-13': '9781573443258', 'Title': 'Backdraft - Fireman Erotica', 'Authors': ['Shane Allison'], 'Publisher': 'Cleis Press', 'Year': '2008', 'Language': 'en'}"
6270,157344927X,157344927X.jpg,Under Her Thumb: Erotic Stories of Female Domination,,22,Romance,"{'ISBN-13': '9781573449274', 'Title': 'Under Her Thumb - Erotic Stories Of Female Domination', 'Authors': ['D. L. King'], 'Publisher': 'Cleis Press', 'Year': '2013', 'Language': 'en'}"
6271,425243168,0425243168.jpg,Men Out of Uniform: Three Novellas of Erotic Surrender,Sylvia Day,22,Romance,"{'ISBN-13': '9780425243169', 'Title': 'Men Out Of Uniform - Three Novellas Of Erotic Surrender', 'Authors': ['Maya Banks', 'Karin Tabke', 'Sylvia Day'], 'Publisher': 'Penguin', 'Year': '2011', 'Language': 'en'}"
6272,1573447552,1573447552.jpg,Best Women's Erotica 2012,,22,Romance,"{'ISBN-13': '9781573447553', 'Title': ""Best Women's Erotica 2012"", 'Authors': ['Violet Blue'], 'Publisher': 'Cleis Press', 'Year': '2011', 'Language': 'en'}"
6273,1573449369,1573449369.jpg,Voracious: Erotica for Women,,22,Romance,"{'ISBN-13': '9781573449366', 'Title': 'Voracious - Erotica For Women', 'Authors': ['Violet Blue'], 'Publisher': 'Cleis Press', 'Year': '2013', 'Language': 'en'}"
6274,446698598,0446698598.jpg,Penthouse Uncensored VI: Ultimate Erotica,Penthouse International,22,Romance,"{'ISBN-13': '9780446698597', 'Title': 'Penthouse Uncensored VI - Ultimate Erotica', 'Authors': ['Penthouse International'], 'Publisher': 'Grand Central Publishing', 'Year': '2006', 'Language': 'en'}"
6275,352347686,0352347686.jpg,Garden of Desires: The Evolution of Women's Sexual Fantasies,Emily Dubberley,22,Romance,"{'ISBN-13': '9780352347688', 'Title': ""Garden Of Desires - The Evolution Of Women's Sexual Fantasies"", 'Authors': ['Emily Dubberley'], 'Publisher': 'Black Lace', 'Year': '2013', 'Language': 'en'}"
6276,1573443247,1573443247.jpg,Tasting Her: Oral Sex Stories,,22,Romance,"{'ISBN-13': '9781573443241', 'Title': 'Tasting Her - Oral Sex Stories', 'Authors': ['Rachel Kramer Bussel'], 'Publisher': 'Cleis Press', 'Year': '2008', 'Language': 'en'}"
6277,425232298,0425232298.jpg,Laced with Desire,Jaci Burton,22,Romance,"{'ISBN-13': '9780425232293', 'Title': 'Laced With Desire', 'Authors': ['Jaci Burton', 'Jasmine Haynes', 'Joey W. Hill', 'Denise Rossetti'], 'Publisher': 'Berkley', 'Year': '2010', 'Language': 'en'}"
6278,155583115X,155583115X.jpg,Macho Sluts: Erotic Fiction,Pat Califia,22,Romance,"{'ISBN-13': '9781555831158', 'Title': 'Macho Sluts - Erotic Fiction', 'Authors': ['Patrick Califia'], 'Publisher': 'Alyson Books', 'Year': '1988', 'Language': 'en'}"
6279,1940550041,1940550041.jpg,Hungry for More: Romantic Fantasies for Women,,22,Romance,"{'ISBN-13': '9781940550046', 'Title': 'Hungry For More - Romantic Fantasies For Women', 'Authors': ['Rachel Kramer Bussel'], 'Publisher': 'Cleis Press', 'Year': '2014', 'Language': 'en'}"
6280,155583227X,155583227X.jpg,Doing It for Daddy: Short and Sexy Fiction about a Very Forbidden Fantasy,,22,Romance,"{'ISBN-13': '9781555832278', 'Title': 'Doing It For Daddy - Short And Sexy Fiction About A Very Forbidden Fantasy', 'Authors': ['Pat Califia'], 'Publisher': 'Alyson Books', 'Year': '1994', 'Language': 'en'}"
6281,1573443441,1573443441.jpg,Do Not Disturb: Hotel Sex Stories,,22,Romance,"{'ISBN-13': '9781573443449', 'Title': 'Do Not Disturb - Hotel Sex Stories', 'Authors': ['Rachel Kramer Bussel'], 'Publisher': 'Cleis Press', 'Year': '2009', 'Language': 'en'}"
6282,375712399,0375712399.jpg,Erotic Stories (Everyman's Pocket Classics),Rowan Pelling,22,Romance,"{'ISBN-13': '9780375712395', 'Title': 'Erotic Stories', 'Authors': ['Rowan Pelling'], 'Publisher': ""Everyman's Library"", 'Year': '2014', 'Language': 'en'}"
6283,986111449,0986111449.jpg,Demonic Visions 50 Horror Tales Book 5,,22,Romance,"{'ISBN-13': '9780986111440', 'Title': 'Demonic Visions 50 Horror Tales', 'Authors': ['Chris Robertson'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6284,1573447161,1573447161.jpg,Red Velvet and Absinthe: Paranormal Erotic Romance,,22,Romance,"{'ISBN-13': '9781573447164', 'Title': 'Red Velvet And Absinthe - Paranormal Erotic Romance', 'Authors': ['Mitzi Szereto'], 'Publisher': 'Cleis Press', 'Year': '2011', 'Language': 'en'}"
6285,1852424141,1852424141.jpg,Tricks: 25 Encounters (High Risk Books),Renaud Camus,22,Romance,"{'ISBN-13': '9781852424145', 'Title': 'Tricks - Twenty-Five Encounters', 'Authors': ['Renaud Camus'], 'Publisher': 'Small PressDistribution', 'Year': '1996', 'Language': 'en'}"
6286,618485333,0618485333.jpg,The Stranger at the Palazzo d'Oro,Paul Theroux,22,Romance,"{'ISBN-13': '9780618485338', 'Title': ""The Stranger At The Palazzo D'Oro - And Other Stories"", 'Authors': ['Paul Theroux'], 'Publisher': '', 'Year': '2004', 'Language': 'en'}"
6287,1573442941,1573442941.jpg,Naughty or Nice: Christmas Erotica Stories,,22,Romance,"{'ISBN-13': '9781573442947', 'Title': 'Naughty Or Nice - Christmas Erotica Stories', 'Authors': ['Alison Tyler'], 'Publisher': 'Cleis Press', 'Year': '2007', 'Language': 'en'}"
6288,157344751X,157344751X.jpg,Best Erotic Romance,,22,Romance,"{'ISBN-13': '9781573447515', 'Title': 'Best Erotic Romance', 'Authors': ['Kristina Wright'], 'Publisher': 'Cleis Press', 'Year': '2011', 'Language': 'en'}"
6289,198147368,0198147368.jpg,"Ars Amatoria, Book 1",Ovid,22,Romance,"{'ISBN-13': '9780198147367', 'Title': 'Ars Amatoria - Book I', 'Authors': ['Ovid'], 'Publisher': 'Oxford University Press', 'Year': '1989', 'Language': 'en'}"
6290,843951028,0843951028.jpg,Wish List,Lisa Kleypas,22,Romance,"{'ISBN-13': '9780786818631', 'Title': 'The Wish List', 'Authors': ['Eoin Colfer'], 'Publisher': 'Disney-Hyperion', 'Year': '2003', 'Language': 'en'}"
6291,1502533413,1502533413.jpg,Well Met in Castle Light: An Erotic Fae Paranormal Romance (Chasing Fae Romance) (Volume 2),Jean Ecrivain,22,Romance,"{'ISBN-13': '9781502533418', 'Title': 'Well Met In Castle Light - An Erotic Fae Paranormal Romance', 'Authors': ['Jean Ecrivain'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
6292,B00B28H0RK,B00B28H0RK.jpg,"The Claiming of Sleeping Beauty: Sleeping Beauty Trilogy, Book 1",Anne Rice,22,Romance,"{'ISBN-13': '9780452281424', 'Title': 'The Claiming Of Sleeping Beauty - A Novel', 'Authors': ['A. N. Roquelaure', 'Anne Rice'], 'Publisher': 'Penguin Books', 'Year': '1999', 'Language': 'en'}"
6293,044661002X,044661002X.jpg,Kushiel's Scion (Kushiel's Legacy),Jacqueline Carey,22,Romance,"{'ISBN-13': '9780446500029', 'Title': ""Kushiel's Scion"", 'Authors': ['Jacqueline Carey'], 'Publisher': 'Grand Central Pub', 'Year': '2006', 'Language': 'en'}"
6294,1497643600,1497643600.jpg,Dancer of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497643604', 'Title': 'Dancer Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6295,044661016X,044661016X.jpg,Kushiel's Mercy,Jacqueline Carey,22,Romance,"{'ISBN-13': '9780446610162', 'Title': ""Kushiel's Mercy"", 'Authors': ['Jacqueline Carey'], 'Publisher': 'Grand Central Publishing', 'Year': '2009', 'Language': 'en'}"
6296,446610143,0446610143.jpg,Kushiel's Justice (Kushiel's Legacy),Jacqueline Carey,22,Romance,"{'ISBN-13': '9780446610148', 'Title': ""Kushiel's Justice"", 'Authors': ['Jacqueline Carey'], 'Publisher': 'Grand Central Publishing', 'Year': '2008', 'Language': 'en'}"
6297,1497648580,1497648580.jpg,Rebels of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648586', 'Title': 'Rebels Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6298,1497648483,1497648483.jpg,Outlaw of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648487', 'Title': 'Outlaw Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6299,3867878544,3867878544.jpg,The Satyr of Capri (Boys of Imperial Rome),Zack,22,Romance,"{'ISBN-13': '9783867878548', 'Title': 'The Satyr Of Capri', 'Authors': ['Zack'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6300,1497648807,1497648807.jpg,Tribesmen of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648807', 'Title': 'Tribesmen Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6301,1497648599,1497648599.jpg,Renegades of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648593', 'Title': 'Renegades Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6302,1497643562,1497643562.jpg,Conspirators of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497643567', 'Title': 'Conspirators Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6303,1497644917,1497644917.jpg,Magicians of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644915', 'Title': 'Magicians Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6304,1497648815,1497648815.jpg,Vagabonds of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648814', 'Title': 'Vagabonds Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6305,1497644518,1497644518.jpg,Explorers of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644519', 'Title': 'Explorers Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6306,425232573,0425232573.jpg,Bedtime Stories: A Collection of Erotic Fairy Tales,Jean Johnson,22,Romance,"{'ISBN-13': '9780425232576', 'Title': 'Bedtime Stories - A Collection Of Erotic Fairy Tales', 'Authors': ['Jean Johnson'], 'Publisher': 'Berkley Trade', 'Year': '2010', 'Language': 'en'}"
6307,B00GWNDK1K,B00GWNDK1K.jpg,She Shifters: Lesbian Paranormal Erotica,Delilah Devlin,22,Romance,"{'ISBN-13': '9781573447966', 'Title': 'She Shifters - Lesbian Paranormal Erotica', 'Authors': ['Delilah Devlin', 'Kate Douglas'], 'Publisher': 'Cleis Press', 'Year': '2012', 'Language': 'en'}"
6308,1497648688,1497648688.jpg,Smugglers of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648685', 'Title': 'Smugglers Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6309,1497648858,1497648858.jpg,Witness of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648852', 'Title': 'Witness Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6310,1497636493,1497636493.jpg,Assassin of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497636491', 'Title': 'Assassin Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6311,1516930614,1516930614.jpg,Curvy Ever After: Forbidden Curvy Girl Fairy Tales,Twyla Turner,22,Romance,"{'ISBN-13': '9781516930616', 'Title': 'Curvy Ever After - Forbidden Curvy Girl Fairy Tales', 'Authors': ['Twyla Turner'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
6312,1590211170,1590211170.jpg,Summer of the Stag God,J.C. Herneson,22,Romance,"{'ISBN-13': '9781590211175', 'Title': 'Summer Of The Stag God', 'Authors': ['J. C. Herneson'], 'Publisher': 'Lethe Press', 'Year': '2014', 'Language': 'en'}"
6313,B00V75R6EK,B00V75R6EK.jpg,"The Witch of Painted Sorrows: The Daughters of La Lune, Book 1",M.J. Rose,22,Romance,"{'ISBN-13': '9781476778075', 'Title': 'The Witch Of Painted Sorrows - A Novel', 'Authors': ['M. J. Rose'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
6314,076535778X,076535778X.jpg,A Companion to Wolves (Iskryne),Elizabeth Bear,22,Romance,"{'ISBN-13': '9780765357786', 'Title': 'A Companion To Wolves', 'Authors': ['Sarah Monette', 'Elizabeth Bear'], 'Publisher': 'Macmillan', 'Year': '2008', 'Language': 'en'}"
6315,1497648564,1497648564.jpg,Prize of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781617560378', 'Title': 'Prize Of Gor - Special Edition', 'Authors': ['John Norman'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
6316,373605161,0373605161.jpg,The Twelve Dancing Princesses,Nancy Madore,22,Romance,"{'ISBN-13': '9780811876964', 'Title': 'The Twelve Dancing Princesses - (Books About Princess Dancing, Unicorn Books For Girls And Kids)', 'Authors': [''], 'Publisher': 'Chronicle Books', 'Year': '2011', 'Language': 'en'}"
6317,1497644801,1497644801.jpg,Hunters of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644809', 'Title': 'Hunters Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6318,1497644534,1497644534.jpg,Fighting Slave of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644533', 'Title': 'Fighting Slave Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6319,1497648610,1497648610.jpg,Rogue of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9780759211797', 'Title': 'Rogue Of Gor', 'Authors': ['John Norman'], 'Publisher': 'eReads.com', 'Year': '2007', 'Language': 'en'}"
6320,1627780351,1627780351.jpg,A Princess Bound: Naughty Fairy Tales for Women,,22,Romance,"{'ISBN-13': '9781627780353', 'Title': 'A Princess Bound - Naughty Fairy Tales For Women', 'Authors': ['Kristina Wright'], 'Publisher': 'Cleis Press', 'Year': '2014', 'Language': 'en'}"
6321,1497637031,1497637031.jpg,Beasts of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497637030', 'Title': 'Beasts Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6322,373605099,0373605099.jpg,Enchanted: Erotic Bedtime Stories For Women (Erotic Fiction),Nancy Madore,22,Romance,"{'ISBN-13': '9780373605095', 'Title': 'Enchanted: Erotic Bedtime Stories For Women', 'Authors': ['Nancy Madore'], 'Publisher': 'Spice', 'Year': '2006', 'Language': 'en'}"
6323,1400159490,1400159490.jpg,Kushiel's Dart (Kushiel's Legacy),Jacqueline Carey,22,Romance,"{'ISBN-13': '9780312872380', 'Title': ""Kushiel's Dart"", 'Authors': ['Jacqueline Carey'], 'Publisher': 'Tor Books', 'Year': '2001', 'Language': 'en'}"
6324,150887090X,150887090X.jpg,The Claiming of Persephone (Taboo Tales of Paranormal Kink) (Volume 1),Bella Swann,22,Romance,"{'ISBN-13': '9781508870906', 'Title': 'The Claiming Of Persephone', 'Authors': ['Bella Swann'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6325,B00FJDXTFQ,B00FJDXTFQ.jpg,Duke of Midnight: Maiden Lane,Elizabeth Hoyt,22,Romance,"{'ISBN-13': '9781455589715', 'Title': 'Duke Of Midnight', 'Authors': ['Elizabeth Hoyt'], 'Publisher': 'Grand Central Publishing', 'Year': '2015', 'Language': 'en'}"
6326,452265827,0452265827.jpg,High Risk: An Anthology of Forbidden Writings (Plume),,22,Romance,"{'ISBN-13': '9780452265820', 'Title': 'High Risk - An Anthology Of Forbidden Writings', 'Authors': ['Amy Scholder', 'Ira Silverberg'], 'Publisher': 'Plume Books', 'Year': '1991', 'Language': 'en'}"
6327,615972535,0615972535.jpg,Hero,Leighton Del Mia,22,Romance,"{'ISBN-13': '9781423101963', 'Title': 'Hero', 'Authors': ['Perry Moore'], 'Publisher': 'Hyperion', 'Year': '2009', 'Language': 'en'}"
6328,1497644968,1497644968.jpg,Mercenaries of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644960', 'Title': 'Mercenaries Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6329,1573446548,1573446548.jpg,Carnal Machines: Steampunk Erotica,,22,Romance,"{'ISBN-13': '9781573446549', 'Title': 'Carnal Machines - Steampunk Erotica', 'Authors': ['D. L. King'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
6330,1497644887,1497644887.jpg,Kur of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644885', 'Title': 'Kur Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6331,1497644623,1497644623.jpg,Guardsman of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644625', 'Title': 'Guardsman Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6332,785820876,0785820876.jpg,The Virago Book of Erotic Myths and Legends,Shahrukh Husain,22,Romance,"{'ISBN-13': '9780785820871', 'Title': 'The Virago Book Of Erotic Myths And Legends', 'Authors': ['Shahrukh Husain'], 'Publisher': 'Chartwell Books', 'Year': '2002', 'Language': 'en'}"
6333,1626390541,1626390541.jpg,The Thief Taker (Thomas Newton Erotic Adventure),William Holden,22,Romance,"{'ISBN-13': '9781626390546', 'Title': 'The Thief Taker', 'Authors': ['William Holden'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
6334,1909181684,1909181684.jpg,"Fierce Enchantments: Ten Erotic Tales of Myth, Magic and Desire",Janine Ashbless,22,Romance,"{'ISBN-13': '9781909181687', 'Title': 'Fierce Enchantments - Short Stories', 'Authors': ['Janine Ashbless'], 'Publisher': 'Cleis Press', 'Year': '2015', 'Language': 'en'}"
6335,1441484388,1441484388.jpg,The Real Mother Goose,Selena Kitt,22,Romance,"{'ISBN-13': '9780528823220', 'Title': 'The Real Mother Goose', 'Authors': [''], 'Publisher': '', 'Year': '1916', 'Language': 'en'}"
6336,1573443972,1573443972.jpg,Fairy Tale Lust: Erotic Fantasies for Women,,22,Romance,"{'ISBN-13': '9781573443975', 'Title': 'Fairy Tale Lust - Erotic Fantasies For Women', 'Authors': ['Kristina Wright'], 'Publisher': 'Cleis Press', 'Year': '2010', 'Language': 'en'}"
6337,1481884891,1481884891.jpg,The Minotaur's Conquest (The Minotaur Series) (Volume 1),Friday Jones,22,Romance,"{'ISBN-13': '9781481884891', 'Title': ""The Minotaur's Conquest"", 'Authors': ['Friday Jones'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
6338,149764495X,149764495X.jpg,Mariners of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781504067140', 'Title': 'Avengers Of Gor', 'Authors': ['John Norman'], 'Publisher': '', 'Year': '2021', 'Language': 'en'}"
6339,1935509799,1935509799.jpg,Tales of the Macrofurs: The Big Boys,Rogue,22,Romance,"{'ISBN-13': '9781935509790', 'Title': 'Tales Of Macrofurs - The Big Boys', 'Authors': ['Rogue'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
6340,1497648742,1497648742.jpg,Swordsmen of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497648746', 'Title': 'Swordsmen Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6341,187398247X,187398247X.jpg,Confessions of a Flesh Eaters: Dedalus Original Fiction in Paperback Ser.,David Madsen,22,Romance,"{'ISBN-13': '9781873982471', 'Title': 'Confessions Of A Flesh-Eater', 'Authors': ['David Madsen'], 'Publisher': 'Original Fiction in Paperback', 'Year': '1997', 'Language': 'en'}"
6342,1497644860,1497644860.jpg,Kajira of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497644861', 'Title': 'Kajira Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6343,441007740,0441007740.jpg,Blood to Blood: The Dracula Story continues,Elaine Bergstrom,22,Romance,"{'ISBN-13': '9780441007745', 'Title': 'Blood To Blood - The Dracula Story Continues', 'Authors': ['Elaine Bergstrom'], 'Publisher': '', 'Year': '2000', 'Language': 'en'}"
6344,1497637007,1497637007.jpg,Blood Brothers of Gor (Gorean Saga),John Norman,22,Romance,"{'ISBN-13': '9781497637009', 'Title': 'Blood Brothers Of Gor', 'Authors': ['John Norman'], 'Publisher': 'Open Road Media Sci-Fi & Fantasy', 'Year': '2014', 'Language': 'en'}"
6345,595149413,0595149413.jpg,Papa's Burlesque House: Growing Up in a Burlesque Theater,Beverly Solomon,22,Romance,"{'ISBN-13': '9780595149414', 'Title': ""Papa's Burlesque House - Growing Up In A Burlesque Theater"", 'Authors': ['Bernard Livingston'], 'Publisher': 'iUniverse', 'Year': '2000', 'Language': 'en'}"
